"State"	"Customer Lifetime Value"	"Coverage"	"Education"	"EmploymentStatus"	"Gender"	"Income"	"Monthly Premium Auto"	"Months Since Last Claim"	"Months Since Policy Inception"	"Number of Open Complaints"	"Number of Policies"	"Policy Type"	"Total Claim Amount"	"Vehicle Class"	"Vehicle Size"
"7078"	"Arizona"	7457.344801	"Basic"	"College"	"Employed"	"F"	43406	187	6	49	0	1	"Personal Auto"	897.6	"Luxury SUV"	"Medsize"
"7079"	"Arizona"	22185.88045	"Basic"	"Master"	"Employed"	"F"	60426	62	0	97	0	2	"Corporate Auto"	133.284622	"Two-Door Car"	"Medsize"
"7080"	"California"	5305.087084	"Basic"	"Bachelor"	"Medical Leave"	"M"	26334	71	9	94	0	3	"Personal Auto"	340.8	"Two-Door Car"	"Medsize"
"7081"	"Washington"	9470.624437	"Extended"	"College"	"Employed"	"F"	22514	80	22	96	0	2	"Personal Auto"	203.469143	"Four-Door Car"	"Medsize"
"7082"	"Arizona"	3548.148767	"Extended"	"Doctor"	"Employed"	"F"	76114	88	6	97	0	1	"Personal Auto"	422.4	"Four-Door Car"	"Medsize"
"7083"	"Oregon"	2451.535793	"Basic"	"Bachelor"	"Employed"	"M"	48791	62	27	0	3	1	"Personal Auto"	69.794432	"Two-Door Car"	"Medsize"
"7084"	"California"	8652.652451	"Premium"	"Bachelor"	"Employed"	"M"	65605	111	2	72	2	7	"Corporate Auto"	377.781658	"Two-Door Car"	"Medsize"
"7085"	"Oregon"	2535.223185	"Basic"	"High School or Below"	"Employed"	"F"	69259	63	3	30	0	1	"Personal Auto"	362.51794	"Four-Door Car"	"Small"
"7086"	"Oregon"	4314.065657	"Basic"	"High School or Below"	"Unemployed"	"F"	0	64	16	42	1	5	"Personal Auto"	460.8	"Four-Door Car"	"Small"
"7087"	"Oregon"	6731.050335	"Basic"	"High School or Below"	"Unemployed"	"F"	0	62	0	5	0	2	"Corporate Auto"	446.4	"Four-Door Car"	"Medsize"
"7088"	"Oregon"	7779.588181	"Basic"	"Bachelor"	"Employed"	"F"	90969	65	7	22	0	2	"Personal Auto"	190.751345	"Four-Door Car"	"Medsize"
"7089"	"Nevada"	2805.286098	"Extended"	"College"	"Employed"	"M"	50180	77	30	93	3	1	"Personal Auto"	360.499075	"Four-Door Car"	"Medsize"
"7090"	"Washington"	5251.968272	"Basic"	"Master"	"Employed"	"M"	41991	67	14	75	0	3	"Personal Auto"	88.382536	"Four-Door Car"	"Large"
"7091"	"Arizona"	8044.872393	"Basic"	"Bachelor"	"Employed"	"M"	71391	67	29	39	0	2	"Personal Auto"	284.000172	"Four-Door Car"	"Medsize"
"7092"	"California"	4250.282624	"Basic"	"High School or Below"	"Unemployed"	"F"	0	61	17	1	1	7	"Personal Auto"	292.8	"Four-Door Car"	"Small"
"7093"	"Arizona"	13891.67638	"Basic"	"College"	"Employed"	"F"	70725	70	2	0	0	2	"Corporate Auto"	336	"Four-Door Car"	"Medsize"
"7094"	"Oregon"	2725.356404	"Basic"	"Master"	"Employed"	"F"	36650	69	2	70	1	1	"Personal Auto"	56.60333	"Four-Door Car"	"Large"
"7095"	"Washington"	4779.893422	"Basic"	"High School or Below"	"Employed"	"M"	54194	119	9	90	1	1	"Personal Auto"	112.268583	"SUV"	"Medsize"
"7096"	"Oregon"	4808.957973	"Basic"	"Bachelor"	"Medical Leave"	"F"	23554	61	12	17	0	6	"Personal Auto"	142.459804	"Two-Door Car"	"Medsize"
"7097"	"Arizona"	8658.863813	"Basic"	"College"	"Employed"	"M"	62464	109	23	45	0	4	"Corporate Auto"	400.181882	"Sports Car"	"Medsize"
"7098"	"Oregon"	9215.541928	"Basic"	"College"	"Employed"	"F"	71888	115	14	33	0	4	"Personal Auto"	552	"SUV"	"Small"
"7099"	"California"	5068.426258	"Basic"	"College"	"Employed"	"M"	80846	65	9	32	0	9	"Corporate Auto"	227.183015	"Four-Door Car"	"Medsize"
"7100"	"Oregon"	4879.713235	"Basic"	"College"	"Unemployed"	"M"	0	67	7	84	0	5	"Personal Auto"	321.6	"Four-Door Car"	"Medsize"
"7101"	"Arizona"	13466.92071	"Basic"	"High School or Below"	"Disabled"	"F"	11432	119	11	9	0	2	"Corporate Auto"	571.2	"SUV"	"Small"
"7102"	"Oregon"	13306.18451	"Premium"	"College"	"Employed"	"F"	39017	170	10	4	2	3	"Personal Auto"	592.85751	"SUV"	"Medsize"
"7103"	"California"	7350.182328	"Basic"	"Bachelor"	"Unemployed"	"M"	0	108	7	54	0	4	"Personal Auto"	777.6	"Sports Car"	"Medsize"
"7104"	"Arizona"	4822.436037	"Basic"	"Bachelor"	"Employed"	"M"	73769	61	24	84	0	6	"Corporate Auto"	121.654567	"Four-Door Car"	"Medsize"
"7105"	"Arizona"	3554.845264	"Extended"	"Master"	"Employed"	"F"	58557	88	4	83	0	1	"Personal Auto"	55.510526	"Four-Door Car"	"Large"
"7106"	"Nevada"	3135.579831	"Extended"	"College"	"Unemployed"	"M"	0	91	12	6	0	1	"Corporate Auto"	707.264022	"Four-Door Car"	"Small"
"7107"	"Oregon"	57520.50151	"Premium"	"College"	"Employed"	"F"	48367	161	10	34	0	2	"Personal Auto"	772.8	"SUV"	"Medsize"
"7108"	"Arizona"	2515.411468	"Basic"	"College"	"Employed"	"M"	39718	65	1	55	2	1	"Personal Auto"	366.531664	"Four-Door Car"	"Medsize"
"7109"	"Oregon"	7247.495684	"Extended"	"College"	"Unemployed"	"F"	0	96	31	64	1	3	"Personal Auto"	460.8	"Four-Door Car"	"Large"
"7110"	"Oregon"	4878.950256	"Basic"	"High School or Below"	"Employed"	"F"	43358	61	2	83	0	6	"Corporate Auto"	400.294938	"Two-Door Car"	"Small"
"7111"	"California"	2971.919417	"Extended"	"Bachelor"	"Employed"	"F"	83873	76	5	36	1	1	"Personal Auto"	218.374041	"Two-Door Car"	"Medsize"
"7112"	"California"	11302.60169	"Extended"	"Doctor"	"Employed"	"F"	22361	95	15	42	0	2	"Personal Auto"	530.667993	"Four-Door Car"	"Small"
"7113"	"California"	7996.597066	"Extended"	"Bachelor"	"Employed"	"F"	70061	99	2	57	0	3	"Corporate Auto"	699.517349	"Four-Door Car"	"Small"
"7114"	"California"	7411.813055	"Basic"	"High School or Below"	"Unemployed"	"M"	0	73	6	19	0	2	"Personal Auto"	525.6	"Four-Door Car"	"Large"
"7115"	"Arizona"	3179.474225	"Extended"	"Bachelor"	"Employed"	"F"	65742	79	6	0	0	1	"Personal Auto"	277.360797	"Four-Door Car"	"Medsize"
"7116"	"Washington"	22658.53652	"Basic"	"Bachelor"	"Retired"	"M"	23665	67	19	50	0	2	"Personal Auto"	404.817249	"Four-Door Car"	"Medsize"
"7117"	"California"	3774.861293	"Extended"	"College"	"Employed"	"M"	66457	95	2	76	0	1	"Personal Auto"	456	"Four-Door Car"	"Medsize"
"7118"	"Arizona"	8224.770259	"Basic"	"Bachelor"	"Employed"	"F"	82634	104	8	74	0	3	"Personal Auto"	324.097433	"SUV"	"Medsize"
"7119"	"Oregon"	2563.582441	"Basic"	"High School or Below"	"Unemployed"	"F"	0	69	11	60	0	1	"Corporate Auto"	331.2	"Four-Door Car"	"Small"
"7120"	"Oregon"	2393.915369	"Basic"	"College"	"Unemployed"	"M"	0	70	24	10	0	1	"Personal Auto"	425.266308	"Four-Door Car"	"Medsize"
"7121"	"Nevada"	2453.570794	"Basic"	"Bachelor"	"Medical Leave"	"M"	29735	69	3	92	0	1	"Personal Auto"	331.2	"Four-Door Car"	"Medsize"
"7122"	"California"	5143.878519	"Basic"	"College"	"Employed"	"M"	61417	65	6	35	0	7	"Personal Auto"	206.01822	"Two-Door Car"	"Medsize"
"7123"	"Oregon"	7378.510732	"Basic"	"High School or Below"	"Unemployed"	"F"	0	105	3	12	0	4	"Personal Auto"	756	"SUV"	"Small"
"7124"	"California"	2574.198807	"Basic"	"High School or Below"	"Employed"	"M"	43846	65	16	33	1	1	"Personal Auto"	125.52458	"Four-Door Car"	"Large"
"7125"	"Arizona"	22315.05787	"Basic"	"High School or Below"	"Unemployed"	"M"	0	67	33	54	0	2	"Personal Auto"	482.4	"Four-Door Car"	"Medsize"
"7126"	"Nevada"	2430.484375	"Basic"	"College"	"Employed"	"F"	33775	61	24	95	0	1	"Personal Auto"	292.8	"Two-Door Car"	"Medsize"
"7127"	"Oregon"	6160.999344	"Extended"	"College"	"Employed"	"M"	96988	77	1	60	0	3	"Personal Auto"	369.6	"Two-Door Car"	"Medsize"
"7128"	"Arizona"	7912.132168	"Premium"	"Bachelor"	"Unemployed"	"M"	0	114	26	34	0	7	"Personal Auto"	820.8	"Two-Door Car"	"Large"
"7129"	"Oregon"	5534.821886	"Basic"	"Doctor"	"Employed"	"F"	81945	68	19	45	0	9	"Personal Auto"	47.451832	"Four-Door Car"	"Small"
"7130"	"Arizona"	2382.672856	"Basic"	"Bachelor"	"Unemployed"	"F"	0	65	24	47	0	1	"Personal Auto"	27.031485	"Four-Door Car"	"Medsize"
"7131"	"Oregon"	2885.328202	"Basic"	"Bachelor"	"Employed"	"F"	62579	72	33	53	0	1	"Personal Auto"	326.242099	"Four-Door Car"	"Medsize"
"7132"	"California"	41787.90343	"Premium"	"High School or Below"	"Employed"	"F"	46587	119	34	74	2	2	"Personal Auto"	571.2	"Four-Door Car"	"Medsize"
"7133"	"Arizona"	2848.564466	"Extended"	"Bachelor"	"Unemployed"	"F"	0	81	26	58	0	1	"Personal Auto"	583.2	"Four-Door Car"	"Medsize"
"7134"	"Arizona"	8123.023295	"Extended"	"Bachelor"	"Unemployed"	"F"	0	78	15	47	0	2	"Special Auto"	561.6	"Four-Door Car"	"Small"
"7135"	"Washington"	9661.103686	"Extended"	"High School or Below"	"Unemployed"	"M"	0	135	1	98	0	9	"Corporate Auto"	648	"SUV"	"Medsize"
"7136"	"California"	4488.134688	"Basic"	"High School or Below"	"Unemployed"	"M"	0	66	1	61	0	9	"Corporate Auto"	758.460636	"Four-Door Car"	"Small"
"7137"	"California"	4561.27302	"Premium"	"College"	"Medical Leave"	"M"	29327	118	26	21	0	1	"Special Auto"	627.898468	"Four-Door Car"	"Small"
"7138"	"Oregon"	11546.17372	"Extended"	"Master"	"Employed"	"M"	81081	96	32	34	1	2	"Corporate Auto"	206.211089	"Four-Door Car"	"Medsize"
"7139"	"Oregon"	3788.814643	"Basic"	"High School or Below"	"Unemployed"	"F"	0	106	27	89	0	1	"Personal Auto"	763.2	"SUV"	"Medsize"
"7140"	"Nevada"	13502.63148	"Basic"	"Master"	"Employed"	"M"	57222	112	3	88	1	2	"Personal Auto"	297.187468	"Sports Car"	"Medsize"
"7141"	"Arizona"	8563.968057	"Basic"	"College"	"Employed"	"M"	91147	107	4	79	0	7	"Personal Auto"	50.473675	"Sports Car"	"Small"
"7142"	"California"	2913.475108	"Basic"	"High School or Below"	"Employed"	"F"	76638	73	2	55	1	1	"Personal Auto"	435.189747	"Four-Door Car"	"Small"
"7143"	"California"	7540.584824	"Basic"	"Bachelor"	"Employed"	"M"	29697	64	6	43	0	2	"Personal Auto"	147.128736	"Four-Door Car"	"Medsize"
"7144"	"Arizona"	6950.532764	"Basic"	"High School or Below"	"Unemployed"	"M"	0	61	27	90	0	2	"Corporate Auto"	301.402778	"Four-Door Car"	"Medsize"
"7145"	"Arizona"	7255.137772	"Basic"	"College"	"Employed"	"F"	67352	181	7	80	1	1	"Personal Auto"	560.947563	"Luxury Car"	"Small"
"7146"	"Oregon"	4334.064096	"Extended"	"Bachelor"	"Retired"	"F"	23904	123	1	67	3	1	"Personal Auto"	590.4	"SUV"	"Medsize"
"7147"	"Arizona"	6307.497245	"Extended"	"Bachelor"	"Unemployed"	"M"	0	88	16	28	2	7	"Personal Auto"	422.4	"Four-Door Car"	"Small"
"7148"	"California"	5904.847853	"Basic"	"Bachelor"	"Employed"	"F"	89953	74	3	42	0	3	"Corporate Auto"	274.165887	"Four-Door Car"	"Medsize"
"7149"	"California"	4794.481412	"Basic"	"High School or Below"	"Retired"	"M"	20862	68	1	69	0	9	"Personal Auto"	326.4	"Four-Door Car"	"Small"
"7150"	"Nevada"	9180.154161	"Basic"	"College"	"Employed"	"F"	47663	114	35	24	0	8	"Personal Auto"	103.702555	"Sports Car"	"Medsize"
"7151"	"Washington"	8355.512557	"Premium"	"Master"	"Employed"	"M"	49564	105	8	29	0	5	"Corporate Auto"	661.608936	"Four-Door Car"	"Small"
"7152"	"California"	13869.92705	"Basic"	"College"	"Employed"	"M"	28432	118	1	59	0	2	"Personal Auto"	612.300581	"SUV"	"Small"
"7153"	"California"	13452.1928	"Premium"	"College"	"Employed"	"M"	32356	117	11	35	2	2	"Personal Auto"	428.490681	"Two-Door Car"	"Medsize"
"7154"	"Oregon"	16798.85832	"Basic"	"High School or Below"	"Employed"	"M"	55269	71	32	15	0	2	"Personal Auto"	340.8	"Two-Door Car"	"Medsize"
"7155"	"California"	8273.111579	"Premium"	"College"	"Unemployed"	"F"	0	116	6	78	0	3	"Personal Auto"	509.513764	"Four-Door Car"	"Large"
"7156"	"Oregon"	7408.836056	"Extended"	"High School or Below"	"Employed"	"M"	76771	95	34	82	1	7	"Personal Auto"	91.674854	"Two-Door Car"	"Large"
"7157"	"Nevada"	4349.30875	"Basic"	"College"	"Employed"	"F"	75648	108	28	10	0	1	"Corporate Auto"	112.660916	"SUV"	"Large"
"7158"	"Oregon"	4744.967459	"Basic"	"Doctor"	"Employed"	"M"	20698	68	21	72	5	5	"Personal Auto"	248.422693	"Two-Door Car"	"Medsize"
"7159"	"Oregon"	17208.05642	"Basic"	"High School or Below"	"Employed"	"F"	29734	63	12	86	0	2	"Corporate Auto"	649.83837	"Two-Door Car"	"Medsize"
"7160"	"Nevada"	8673.587	"Basic"	"Bachelor"	"Employed"	"M"	43963	110	25	59	0	7	"Corporate Auto"	528	"SUV"	"Medsize"
"7161"	"California"	2497.910013	"Basic"	"High School or Below"	"Employed"	"M"	29465	63	6	9	0	1	"Personal Auto"	302.4	"Four-Door Car"	"Medsize"
"7162"	"Arizona"	32069.87526	"Basic"	"High School or Below"	"Employed"	"F"	24851	103	8	99	0	2	"Personal Auto"	604.289428	"SUV"	"Medsize"
"7163"	"Arizona"	3312.253233	"Basic"	"Bachelor"	"Unemployed"	"M"	0	107	2	4	2	1	"Corporate Auto"	770.4	"SUV"	"Medsize"
"7164"	"California"	10828.37347	"Extended"	"College"	"Medical Leave"	"M"	11033	97	27	18	0	2	"Special Auto"	511.120131	"Two-Door Car"	"Large"
"7165"	"Oregon"	12128.36511	"Basic"	"College"	"Employed"	"F"	20495	61	7	36	0	2	"Personal Auto"	292.8	"Four-Door Car"	"Medsize"
"7166"	"California"	5505.687336	"Basic"	"Master"	"Employed"	"F"	95766	68	17	62	0	5	"Personal Auto"	162.557048	"Four-Door Car"	"Medsize"
"7167"	"California"	6715.342541	"Basic"	"College"	"Unemployed"	"M"	0	65	22	39	0	2	"Corporate Auto"	655.073317	"Four-Door Car"	"Medsize"
"7168"	"Oregon"	2836.677371	"Basic"	"Bachelor"	"Employed"	"F"	61029	72	26	98	0	1	"Personal Auto"	114.429816	"Two-Door Car"	"Medsize"
"7169"	"Oregon"	3561.595726	"Basic"	"Bachelor"	"Unemployed"	"M"	0	105	3	30	0	1	"Personal Auto"	504	"SUV"	"Medsize"
"7170"	"California"	6552.399896	"Extended"	"High School or Below"	"Employed"	"M"	56188	86	20	52	3	3	"Special Auto"	175.972039	"Four-Door Car"	"Large"
"7171"	"Arizona"	2833.980142	"Basic"	"Bachelor"	"Employed"	"F"	94812	70	11	40	0	1	"Personal Auto"	121.025058	"Four-Door Car"	"Medsize"
"7172"	"California"	5099.513147	"Basic"	"Bachelor"	"Unemployed"	"F"	0	70	28	77	1	3	"Personal Auto"	336	"Two-Door Car"	"Small"
"7173"	"Oregon"	9415.527031	"Premium"	"College"	"Employed"	"F"	55338	116	25	54	0	7	"Corporate Auto"	556.8	"Two-Door Car"	"Medsize"
"7174"	"California"	3644.833554	"Extended"	"High School or Below"	"Employed"	"F"	82477	90	1	69	0	1	"Personal Auto"	432	"Two-Door Car"	"Large"
"7175"	"Oregon"	2927.516316	"Basic"	"College"	"Employed"	"F"	20852	73	8	6	0	1	"Personal Auto"	383.789732	"Two-Door Car"	"Small"
"7176"	"Washington"	9227.945752	"Extended"	"High School or Below"	"Unemployed"	"F"	0	82	22	62	0	2	"Personal Auto"	296.637382	"Two-Door Car"	"Medsize"
"7177"	"Oregon"	3148.42409	"Extended"	"Doctor"	"Unemployed"	"F"	0	83	16	75	0	1	"Personal Auto"	544.217453	"Two-Door Car"	"Medsize"
"7178"	"Arizona"	3063.114594	"Extended"	"College"	"Unemployed"	"F"	0	95	14	57	2	1	"Personal Auto"	456	"Two-Door Car"	"Medsize"
"7179"	"Arizona"	3417.953745	"Extended"	"High School or Below"	"Employed"	"F"	72460	85	9	76	0	1	"Personal Auto"	370.018108	"Four-Door Car"	"Medsize"
"7180"	"Oregon"	23594.6802	"Basic"	"Bachelor"	"Employed"	"M"	76358	66	25	3	0	2	"Personal Auto"	86.461582	"Four-Door Car"	"Medsize"
"7181"	"California"	7519.133631	"Extended"	"High School or Below"	"Employed"	"M"	96306	95	12	17	1	6	"Corporate Auto"	185.355353	"Four-Door Car"	"Medsize"
"7182"	"Arizona"	3969.433177	"Basic"	"College"	"Employed"	"F"	49544	101	3	29	0	1	"Personal Auto"	0.769185	"SUV"	"Medsize"
"7183"	"Oregon"	4874.0748	"Basic"	"High School or Below"	"Unemployed"	"M"	0	68	10	36	0	7	"Personal Auto"	609.323227	"Two-Door Car"	"Medsize"
"7184"	"California"	7261.615478	"Basic"	"Bachelor"	"Unemployed"	"M"	0	101	7	19	0	4	"Corporate Auto"	727.2	"SUV"	"Medsize"
"7185"	"Arizona"	8005.964669	"Basic"	"College"	"Employed"	"M"	63357	101	26	42	0	5	"Personal Auto"	565.508572	"SUV"	"Medsize"
"7186"	"Arizona"	2996.139865	"Extended"	"High School or Below"	"Unemployed"	"M"	0	82	9	21	0	1	"Corporate Auto"	590.4	"Four-Door Car"	"Large"
"7187"	"Arizona"	4175.945269	"Basic"	"Bachelor"	"Employed"	"M"	23060	109	13	25	3	1	"Corporate Auto"	731.350857	"SUV"	"Medsize"
"7188"	"Arizona"	8491.858636	"Basic"	"Master"	"Employed"	"M"	27781	71	33	7	0	2	"Corporate Auto"	340.8	"Four-Door Car"	"Medsize"
"7189"	"Arizona"	2402.172069	"Basic"	"College"	"Employed"	"M"	43246	62	19	89	0	1	"Personal Auto"	52.435202	"Four-Door Car"	"Medsize"
"7190"	"Oregon"	4775.475851	"Extended"	"High School or Below"	"Disabled"	"F"	14254	124	21	16	0	1	"Corporate Auto"	595.2	"SUV"	"Large"
"7191"	"Nevada"	4235.183999	"Premium"	"College"	"Employed"	"M"	60334	106	5	67	0	1	"Corporate Auto"	111.164747	"Four-Door Car"	"Large"
"7192"	"California"	5107.163002	"Basic"	"Bachelor"	"Employed"	"F"	35625	65	10	56	1	3	"Personal Auto"	288.572108	"Four-Door Car"	"Medsize"
"7193"	"Oregon"	13167.60512	"Basic"	"Bachelor"	"Employed"	"F"	54684	111	13	15	3	2	"Corporate Auto"	302.137164	"Sports Car"	"Medsize"
"7194"	"Oregon"	2520.301352	"Basic"	"Bachelor"	"Employed"	"M"	56228	65	4	79	0	1	"Personal Auto"	276.877348	"Two-Door Car"	"Medsize"
"7195"	"Oregon"	5189.289582	"Extended"	"Bachelor"	"Employed"	"M"	82166	134	9	43	3	1	"Personal Auto"	643.2	"SUV"	"Medsize"
"7196"	"Oregon"	2893.313855	"Basic"	"Bachelor"	"Employed"	"F"	30406	73	29	93	0	1	"Personal Auto"	350.4	"Four-Door Car"	"Medsize"
"7197"	"Arizona"	3985.547406	"Premium"	"Bachelor"	"Employed"	"M"	75007	101	1	19	0	1	"Personal Auto"	668.773522	"Four-Door Car"	"Medsize"
"7198"	"Washington"	2414.638309	"Basic"	"Bachelor"	"Employed"	"M"	79271	62	24	63	4	1	"Personal Auto"	232.753598	"Four-Door Car"	"Medsize"
"7199"	"Arizona"	18688.30707	"Extended"	"High School or Below"	"Unemployed"	"F"	0	76	2	66	0	2	"Personal Auto"	364.8	"Four-Door Car"	"Small"
"7200"	"California"	16589.71237	"Premium"	"Bachelor"	"Employed"	"M"	59414	140	34	56	0	2	"Personal Auto"	65.022258	"SUV"	"Medsize"
"7201"	"Oregon"	23331.829	"Basic"	"Bachelor"	"Employed"	"M"	44719	66	6	55	0	2	"Personal Auto"	316.8	"Four-Door Car"	"Medsize"
"7202"	"Nevada"	4699.034135	"Extended"	"Bachelor"	"Unemployed"	"F"	0	129	14	93	2	1	"Personal Auto"	291.744204	"SUV"	"Medsize"
"7203"	"California"	2395.57	"Basic"	"Doctor"	"Disabled"	"F"	21986	63	1	9	0	1	"Personal Auto"	333.696228	"Two-Door Car"	"Medsize"
"7204"	"Oregon"	8861.482361	"Basic"	"High School or Below"	"Employed"	"F"	58480	113	6	35	1	5	"Personal Auto"	542.4	"SUV"	"Medsize"
"7205"	"Washington"	8936.823519	"Basic"	"Master"	"Employed"	"F"	37520	74	21	30	0	2	"Special Auto"	163.576763	"Two-Door Car"	"Medsize"
"7206"	"California"	7340.496505	"Basic"	"Bachelor"	"Employed"	"M"	50165	62	15	63	0	2	"Personal Auto"	129.999138	"Two-Door Car"	"Medsize"
"7207"	"Arizona"	26453.93512	"Extended"	"College"	"Employed"	"M"	42961	83	24	16	0	2	"Personal Auto"	398.4	"Four-Door Car"	"Medsize"
"7208"	"Oregon"	6342.473656	"Extended"	"High School or Below"	"Employed"	"M"	86687	80	4	82	0	3	"Personal Auto"	274.159702	"Four-Door Car"	"Large"
"7209"	"Oregon"	6560.815344	"Extended"	"High School or Below"	"Unemployed"	"F"	0	93	2	88	0	3	"Personal Auto"	41.617367	"Four-Door Car"	"Large"
"7210"	"Arizona"	6687.593818	"Extended"	"Bachelor"	"Employed"	"F"	23772	83	19	25	0	4	"Personal Auto"	100.652984	"Four-Door Car"	"Medsize"
"7211"	"California"	3681.253483	"Extended"	"College"	"Unemployed"	"M"	0	98	23	7	0	1	"Personal Auto"	354.939043	"Four-Door Car"	"Medsize"
"7212"	"Arizona"	2555.535685	"Basic"	"Doctor"	"Disabled"	"F"	18241	65	17	44	0	1	"Personal Auto"	151.991098	"Two-Door Car"	"Medsize"
"7213"	"Oregon"	2373.795076	"Basic"	"Bachelor"	"Unemployed"	"M"	0	65	32	88	0	1	"Corporate Auto"	312	"Two-Door Car"	"Medsize"
"7214"	"California"	2732.652352	"Basic"	"High School or Below"	"Employed"	"F"	86650	69	7	64	2	1	"Personal Auto"	323.865715	"Two-Door Car"	"Medsize"
"7215"	"Oregon"	19259.84494	"Premium"	"Master"	"Employed"	"F"	35973	159	5	97	0	2	"Personal Auto"	763.2	"Sports Car"	"Large"
"7216"	"Arizona"	3844.569357	"Extended"	"High School or Below"	"Employed"	"M"	26262	97	6	59	0	1	"Personal Auto"	465.6	"Four-Door Car"	"Small"
"7217"	"California"	4683.443348	"Extended"	"College"	"Employed"	"M"	25187	121	8	79	0	1	"Personal Auto"	580.8	"SUV"	"Medsize"
"7218"	"Oregon"	5174.081063	"Basic"	"High School or Below"	"Employed"	"F"	88081	64	35	94	0	5	"Personal Auto"	82.483947	"Four-Door Car"	"Medsize"
"7219"	"Oregon"	2655.864573	"Basic"	"High School or Below"	"Employed"	"F"	83460	66	20	18	0	1	"Corporate Auto"	443.44552	"Four-Door Car"	"Medsize"
"7220"	"California"	5615.073509	"Basic"	"Bachelor"	"Disabled"	"F"	19949	74	0	99	1	3	"Corporate Auto"	355.2	"Four-Door Car"	"Medsize"
"7221"	"Oregon"	3161.171297	"Extended"	"College"	"Unemployed"	"M"	0	92	16	56	0	1	"Personal Auto"	897.379535	"Two-Door Car"	"Large"
"7222"	"Arizona"	7575.647415	"Basic"	"High School or Below"	"Unemployed"	"M"	0	109	30	87	0	4	"Personal Auto"	784.8	"SUV"	"Medsize"
"7223"	"California"	3985.398895	"Extended"	"Bachelor"	"Employed"	"F"	77739	98	31	61	0	1	"Personal Auto"	428.563553	"Four-Door Car"	"Large"
"7224"	"Oregon"	9706.375239	"Extended"	"College"	"Employed"	"F"	23649	122	2	69	0	6	"Personal Auto"	535.606632	"SUV"	"Large"
"7225"	"Arizona"	7736.654606	"Extended"	"College"	"Employed"	"M"	68980	98	25	87	0	7	"Personal Auto"	464.038577	"Four-Door Car"	"Medsize"
"7226"	"Oregon"	4179.488639	"Premium"	"Master"	"Employed"	"F"	60010	103	4	86	0	1	"Special Auto"	494.4	"Four-Door Car"	"Medsize"
"7227"	"California"	5759.011129	"Basic"	"Bachelor"	"Employed"	"F"	30968	74	10	89	1	8	"Corporate Auto"	45.425684	"Two-Door Car"	"Medsize"
"7228"	"California"	4165.396419	"Premium"	"High School or Below"	"Unemployed"	"M"	0	116	2	97	0	1	"Personal Auto"	556.8	"Four-Door Car"	"Medsize"
"7229"	"Washington"	2632.552578	"Basic"	"High School or Below"	"Employed"	"F"	99841	65	14	30	0	1	"Personal Auto"	312	"Four-Door Car"	"Small"
"7230"	"California"	3885.456401	"Premium"	"College"	"Unemployed"	"M"	0	105	3	92	0	1	"Personal Auto"	504	"Four-Door Car"	"Large"
"7231"	"California"	8161.944953	"Basic"	"College"	"Employed"	"M"	32967	105	16	70	1	4	"Personal Auto"	504	"SUV"	"Small"
"7232"	"Oregon"	13024.13012	"Extended"	"Master"	"Unemployed"	"M"	0	125	6	61	0	2	"Personal Auto"	900	"SUV"	"Small"
"7233"	"California"	14137.23043	"Basic"	"College"	"Employed"	"F"	31794	119	12	16	0	2	"Personal Auto"	571.2	"SUV"	"Medsize"
"7234"	"Washington"	3700.678124	"Extended"	"High School or Below"	"Employed"	"F"	36710	94	17	56	0	1	"Personal Auto"	676.8	"Four-Door Car"	"Small"
"7235"	"Oregon"	5511.033294	"Basic"	"Bachelor"	"Employed"	"F"	36267	69	21	1	0	8	"Personal Auto"	263.454037	"Four-Door Car"	"Medsize"
"7236"	"Oregon"	5169.49937	"Basic"	"High School or Below"	"Medical Leave"	"M"	12430	73	22	13	0	4	"Personal Auto"	350.4	"Four-Door Car"	"Medsize"
"7237"	"Oregon"	6044.020038	"Basic"	"High School or Below"	"Employed"	"F"	93715	74	12	88	0	7	"Personal Auto"	532.8	"Four-Door Car"	"Small"
"7238"	"Nevada"	4349.30875	"Basic"	"College"	"Employed"	"F"	75648	108	28	10	0	1	"Corporate Auto"	112.660916	"SUV"	"Large"
"7239"	"Washington"	9688.129179	"Basic"	"College"	"Medical Leave"	"F"	24584	66	11	74	0	2	"Corporate Auto"	279.706613	"Four-Door Car"	"Medsize"
"7240"	"California"	5528.212807	"Basic"	"Bachelor"	"Employed"	"M"	36088	72	16	31	0	9	"Personal Auto"	345.6	"Four-Door Car"	"Medsize"
"7241"	"Arizona"	7894.5005	"Basic"	"Bachelor"	"Employed"	"M"	21723	104	31	6	0	8	"Personal Auto"	748.8	"SUV"	"Medsize"
"7242"	"Oregon"	5935.815989	"Basic"	"High School or Below"	"Employed"	"F"	63833	73	17	69	0	3	"Personal Auto"	199.460544	"Four-Door Car"	"Large"
"7243"	"California"	4520.339327	"Basic"	"College"	"Unemployed"	"M"	0	61	7	1	0	4	"Personal Auto"	304.156333	"Four-Door Car"	"Medsize"
"7244"	"Arizona"	3219.146148	"Extended"	"Bachelor"	"Employed"	"F"	45892	81	1	49	0	1	"Corporate Auto"	388.8	"Four-Door Car"	"Medsize"
